portfolio_id,date,value
1,2022-09-12,32339.18543370196
1,2022-09-13,32734.63605022257
1,2022-09-14,32634.779731088754
1,2022-09-15,33221.25479395068
1,2022-09-16,33467.90637883459
1,2022-09-17,33638.75507720262
1,2022-09-18,33739.200315526454
1,2022-09-19,33858.25166880611
1,2022-09-20,33336.36499992926
1,2022-09-21,33294.03433415548
1,2022-09-22,33516.93529661622
1,2022-09-23,33588.48655829577
1,2022-09-24,33175.84912217385
1,2022-09-25,33185.62155396964
1,2022-09-26,33716.89903867468
1,2022-09-27,34062.409767142955
1,2022-09-28,34075.35000832438
1,2022-09-29,34314.13253498361
1,2022-09-30,34261.460867621114
1,2022-10-01,33761.67317295525
1,2022-10-02,33582.875433057605
1,2022-10-03,33910.03249341277
1,2022-10-04,33888.408004584264
1,2022-10-05,33887.55021440891
1,2022-10-06,33815.62560364265
1,2022-10-07,34338.6048686543
1,2022-10-08,34804.48614497356
1,2022-10-09,35473.028035818315
1,2022-10-10,35548.23076897969
1,2022-10-11,35585.406935385916
1,2022-10-12,35124.10348529245
1,2022-10-13,35485.87966285895
1,2022-10-14,35244.62578789605
1,2022-10-15,35314.60965018018
1,2022-10-16,35024.336616817534
1,2022-10-17,34898.45017360531
1,2022-10-18,34722.8851677861
1,2022-10-19,34522.97407064943
1,2022-10-20,34460.55572234288
1,2022-10-21,34221.93926124985
1,2022-10-22,34533.007791341275
1,2022-10-23,34210.57454921263
1,2022-10-24,34292.30831985244
1,2022-10-25,34583.62700902704
1,2022-10-26,34506.152853816115
1,2022-10-27,34347.266348241195
1,2022-10-28,34315.424236778264
1,2022-10-29,34654.02014936981
1,2022-10-30,34676.90117227462
1,2022-10-31,34577.08444679778
1,2022-11-01,34707.06698249799
1,2022-11-02,34407.02901662808
1,2022-11-03,34538.00852337944
1,2022-11-04,34769.43120613239
1,2022-11-05,34718.83551903833
1,2022-11-06,34420.28838614731
1,2022-11-07,34238.78421853603
1,2022-11-08,34325.01935922052
1,2022-11-09,34678.06204235284
1,2022-11-10,34557.9209489356
1,2022-11-11,34710.172823768975
1,2022-11-12,34112.799560030064
1,2022-11-13,33973.16793684473
1,2022-11-14,33992.24246547594
1,2022-11-15,33728.55530967862
1,2022-11-16,33415.705301488815
1,2022-11-17,33349.620529092
1,2022-11-18,33447.183467133014
1,2022-11-19,33341.186870521706
1,2022-11-20,32848.743170752416
1,2022-11-21,32269.14177808491
1,2022-11-22,32098.450424419927
1,2022-11-23,32209.464521476013
1,2022-11-24,31534.140067810335
1,2022-11-25,31395.737365723053
1,2022-11-26,31237.479576649566
1,2022-11-27,31663.182998084852
1,2022-11-28,31612.16464846776
1,2022-11-29,31716.992543779306
1,2022-11-30,31772.842073946784
1,2022-12-01,31212.382682037303
1,2022-12-02,31438.778063880945
1,2022-12-03,31506.71234541108
1,2022-12-04,31641.093088740003
1,2022-12-05,32694.328481619898
1,2022-12-06,32158.22902905156
1,2022-12-07,32642.488730592715
1,2022-12-08,32516.17628595686
1,2022-12-09,32555.78207047641
1,2022-12-10,32627.78143433468
1,2022-12-11,32504.156783180028
1,2022-12-12,32450.456570811388
1,2022-12-13,32590.091838524884
1,2022-12-14,32108.091982247402
1,2022-12-15,32326.737287393236
1,2022-12-16,32234.272642025997
1,2022-12-17,31978.67101964394
1,2022-12-18,31808.54545800741
1,2022-12-19,32164.394924271997
1,2022-12-20,32046.87551212568
1,2022-12-21,32124.617722469233
1,2022-12-22,31970.583636198844
1,2022-12-23,32177.133395729907
1,2022-12-24,32389.61017004032
1,2022-12-25,32870.8806636697
1,2022-12-26,32861.7091353982
1,2022-12-27,33091.48845700472
1,2022-12-28,33149.70917893427
1,2022-12-29,33458.59554850247
1,2022-12-30,33234.79435016585
1,2022-12-31,33453.115915774375
2,2018-01-01,9984.79877648114
2,2018-01-02,9921.903340726882
2,2018-01-03,9956.449337177117
2,2018-01-04,9956.19344775639
2,2018-01-05,9928.422851974958
2,2018-01-06,9883.168015163783
2,2018-01-07,9923.628903632742
2,2018-01-08,9895.025605704268
2,2018-01-09,9901.674425394143
2,2018-01-10,9875.34896608779
2,2018-01-11,9901.447645938104
2,2018-01-12,9873.263885223476
2,2018-01-13,9853.632264814934
2,2018-01-14,9894.989862104045
2,2018-01-15,9859.365193903797
2,2018-01-16,9927.425849024225
2,2018-01-17,9949.020676031063
2,2018-01-18,9972.279570054168
2,2018-01-19,9990.799761398477
2,2018-01-20,9987.90619308817
2,2018-01-21,10052.65389441211
2,2018-01-22,10030.144411660598
2,2018-01-23,10082.156584987333
2,2018-01-24,10082.456671959117
2,2018-01-25,10132.018606054582
2,2018-01-26,10193.458090748383
2,2018-01-27,10216.474097014026
2,2018-01-28,10172.7332456565
2,2018-01-29,10205.520557127988
2,2018-01-30,10179.58865344941
2,2018-01-31,10182.668251811814
2,2018-02-01,10144.073805873815
2,2018-02-02,10172.355342364159
2,2018-02-03,10193.88638157286
2,2018-02-04,10152.168031366204
2,2018-02-05,10148.799880341878
2,2018-02-06,10186.91361297826
2,2018-02-07,10220.095737708085
2,2018-02-08,10171.408245392706
2,2018-02-09,10220.243189963201
2,2018-02-10,10240.698004380327
2,2018-02-11,10177.396698806017
2,2018-02-12,10180.816399479043
2,2018-02-13,10213.968161564735
2,2018-02-14,10214.632580465974
2,2018-02-15,10250.293413397641
2,2018-02-16,10247.753275544004
2,2018-02-17,10203.527832399244
2,2018-02-18,10177.546432613386
2,2018-02-19,10184.01131290445
2,2018-02-20,10148.303278444064
2,2018-02-21,10132.028799524942
2,2018-02-22,10181.156962888765
2,2018-02-23,10178.671394375939
2,2018-02-24,10194.796037055872
2,2018-02-25,10148.453035354692
2,2018-02-26,10100.663818834533
2,2018-02-27,10068.783928145052
2,2018-02-28,10090.371126345013
2,2018-03-01,10131.03997941028
2,2018-03-02,10149.298482820495
2,2018-03-03,10185.2179002222
2,2018-03-04,10180.772427051215
2,2018-03-05,10157.683955311417
2,2018-03-06,10096.404441747381
2,2018-03-07,10140.36138711101
2,2018-03-08,10167.467294081294
2,2018-03-09,10129.346981570336
2,2018-03-10,10163.643178791694
2,2018-03-11,10225.147486582791
2,2018-03-12,10258.22094731894
2,2018-03-13,10295.664941457648
2,2018-03-14,10334.446783503525
2,2018-03-15,10318.591627371366
2,2018-03-16,10301.17359853055
2,2018-03-17,10288.022461853698
2,2018-03-18,10323.790015709741
2,2018-03-19,10330.409930124859
2,2018-03-20,10374.65250626319
2,2018-03-21,10398.132864082963
2,2018-03-22,10403.54452856182
2,2018-03-23,10393.417748866208
2,2018-03-24,10389.04040447824
2,2018-03-25,10363.993210715384
2,2018-03-26,10377.154680752896
2,2018-03-27,10403.616682799964
2,2018-03-28,10416.235057038555
2,2018-03-29,10447.660042840072
2,2018-03-30,10435.269147155681
2,2018-03-31,10444.316185654114
2,2018-04-01,10466.303840682096
2,2018-04-02,10493.396471878374
2,2018-04-03,10519.029424792407
2,2018-04-04,10502.07067869541
2,2018-04-05,10546.799335673051
2,2018-04-06,10507.446981869902
2,2018-04-07,10554.348755661991
2,2018-04-08,10522.768546754889
2,2018-04-09,10524.319361670792
2,2018-04-10,10532.312540875886
2,2018-04-11,10582.156898389803
2,2018-04-12,10593.316096109256
2,2018-04-13,10544.518185330478
2,2018-04-14,10598.214561116369
2,2018-04-15,10598.84555733089
2,2018-04-16,10630.492801478775
2,2018-04-17,10649.76327152285
2,2018-04-18,10639.978847199267
2,2018-04-19,10628.096752707082
2,2018-04-20,10604.827192904637
2,2018-04-21,10573.359104646996
2,2018-04-22,10614.396978112512
2,2018-04-23,10631.42503495914
2,2018-04-24,10704.574253630015
2,2018-04-25,10713.516415600036
2,2018-04-26,10655.667262941522
2,2018-04-27,10628.933073107311
2,2018-04-28,10627.846428448656
2,2018-04-29,10615.300786865348
2,2018-04-30,10629.443276228056
2,2018-05-01,10604.322866176803
2,2018-05-02,10603.63766384396
2,2018-05-03,10597.692631237194
2,2018-05-04,10632.152572257985
2,2018-05-05,10631.108109567178
2,2018-05-06,10672.50458822051
2,2018-05-07,10680.67264170854
2,2018-05-08,10627.200821683087
2,2018-05-09,10680.214007849454
2,2018-05-10,10631.914541315904
2,2018-05-11,10597.87386116275
2,2018-05-12,10583.11975729771
2,2018-05-13,10577.86255359479
2,2018-05-14,10612.508049049544
2,2018-05-15,10632.345335358717
2,2018-05-16,10576.909617889554
2,2018-05-17,10581.863879296205
2,2018-05-18,10679.642441818281
2,2018-05-19,10710.060671962718
2,2018-05-20,10713.084603726202
2,2018-05-21,10793.063484362294
2,2018-05-22,10820.78145037346
2,2018-05-23,10844.136195995354
2,2018-05-24,10854.202555852718
2,2018-05-25,10868.254014509735
2,2018-05-26,10875.560054099262
2,2018-05-27,10854.081198964112
2,2018-05-28,10812.756816821151
2,2018-05-29,10819.244731758636
2,2018-05-30,10817.530244809466
2,2018-05-31,10797.93878363726
2,2018-06-01,10838.835381114779
2,2018-06-02,10792.585721904594
2,2018-06-03,10793.28713031801
2,2018-06-04,10815.402704472068
2,2018-06-05,10864.276541841386
2,2018-06-06,10811.40537409285
2,2018-06-07,10804.339208935651
2,2018-06-08,10861.350514804084
2,2018-06-09,10797.327204929232
2,2018-06-10,10820.938890227746
2,2018-06-11,10848.277066990606
2,2018-06-12,10864.168862791208
2,2018-06-13,10845.781986904074
2,2018-06-14,10880.97230196503
2,2018-06-15,10864.049645320114
2,2018-06-16,10872.963067253855
2,2018-06-17,10884.65812763071
2,2018-06-18,10903.097033841028
2,2018-06-19,10866.110623496395
2,2018-06-20,10872.892523034829
2,2018-06-21,10839.876454864429
2,2018-06-22,10853.593791451924
2,2018-06-23,10872.355507450298
2,2018-06-24,10933.518329492259
2,2018-06-25,10944.332739866864
2,2018-06-26,10922.825815274731
2,2018-06-27,10908.221099983362
2,2018-06-28,10963.036653561661
2,2018-06-29,10951.26630587877
2,2018-06-30,11045.975732510806
2,2018-07-01,11075.660667482442
2,2018-07-02,11073.276944468565
2,2018-07-03,11087.553439060146
2,2018-07-04,11059.479508256314
2,2018-07-05,11081.044740650985
2,2018-07-06,11097.247387455825
2,2018-07-07,11057.449167121462
2,2018-07-08,11019.41217999789
2,2018-07-09,11006.431858363392
2,2018-07-10,11015.602876048046
2,2018-07-11,11005.06563952638
2,2018-07-12,10934.728444534412
2,2018-07-13,10872.350762667897
2,2018-07-14,10903.953601090176
2,2018-07-15,10948.825285560857
2,2018-07-16,10998.775404558271
2,2018-07-17,11023.733815493355
2,2018-07-18,10987.202806813371
2,2018-07-19,10990.231774208858
2,2018-07-20,11039.179113961845
2,2018-07-21,11052.661506656204
2,2018-07-22,11145.823430303106
2,2018-07-23,11180.358938445852
2,2018-07-24,11232.213020950701
2,2018-07-25,11251.622734683762
2,2018-07-26,11245.200088516965
2,2018-07-27,11204.130111791359
2,2018-07-28,11214.517541908002
2,2018-07-29,11246.741978258662
2,2018-07-30,11170.593691882092
2,2018-07-31,11156.8650713006
2,2018-08-01,11190.112558731556
2,2018-08-02,11219.65948164307
2,2018-08-03,11251.159937297956
2,2018-08-04,11293.492347783504
2,2018-08-05,11349.068617889412
2,2018-08-06,11337.398559003486
2,2018-08-07,11382.164967300458
2,2018-08-08,11381.580749004987
2,2018-08-09,11379.571641919967
2,2018-08-10,11403.947209545764
2,2018-08-11,11351.62658270476
2,2018-08-12,11327.820523889568
2,2018-08-13,11291.630498601482
2,2018-08-14,11308.752254218656
2,2018-08-15,11334.784629153655
2,2018-08-16,11326.80351819256
2,2018-08-17,11283.19181891543
2,2018-08-18,11247.043412728934
2,2018-08-19,11189.794205062764
2,2018-08-20,11189.204484141585
2,2018-08-21,11158.923442146983
2,2018-08-22,11184.433015360035
2,2018-08-23,11184.532407579116
2,2018-08-24,11219.550209406778
2,2018-08-25,11238.005050363407
2,2018-08-26,11232.21824211843
2,2018-08-27,11275.407524850134
2,2018-08-28,11285.726276359293
2,2018-08-29,11294.401241532163
2,2018-08-30,11301.329537794598
2,2018-08-31,11336.503014673664
2,2018-09-01,11314.905099796426
2,2018-09-02,11310.106863311888
2,2018-09-03,11356.50247009613
2,2018-09-04,11351.760966936305
2,2018-09-05,11323.732963958651
2,2018-09-06,11345.615734519723
2,2018-09-07,11322.197314763878
2,2018-09-08,11312.075420852143
2,2018-09-09,11326.429387790684
2,2018-09-10,11236.682424987292
2,2018-09-11,11289.649758461674
2,2018-09-12,11211.573926607965
2,2018-09-13,11169.430711467921
2,2018-09-14,11122.269327943159
2,2018-09-15,11148.619641470515
2,2018-09-16,11134.302866207803
2,2018-09-17,11051.013842961796
2,2018-09-18,11073.44751222805
2,2018-09-19,11122.315461772756
2,2018-09-20,11120.702083383396
2,2018-09-21,11145.440181618167
2,2018-09-22,11126.188402981861
2,2018-09-23,11094.898937372122
2,2018-09-24,11100.099698176406
2,2018-09-25,11122.339096698108
2,2018-09-26,11185.614575446487
2,2018-09-27,11183.677096236526
2,2018-09-28,11160.91785313428
2,2018-09-29,11178.631126339373
2,2018-09-30,11177.508186804778
2,2018-10-01,11170.305192827731
2,2018-10-02,11145.615243940554
2,2018-10-03,11182.08901391894
2,2018-10-04,11124.104449264083
2,2018-10-05,11154.889059627503
2,2018-10-06,11203.86584815946
2,2018-10-07,11202.079558051928
2,2018-10-08,11170.891705463668
2,2018-10-09,11210.552599244957
2,2018-10-10,11211.205679119146
2,2018-10-11,11202.9637853544
2,2018-10-12,11266.904377840687
2,2018-10-13,11320.091002244966
2,2018-10-14,11345.48238371312
2,2018-10-15,11379.669314165787
2,2018-10-16,11372.790057886603
2,2018-10-17,11376.830657980805
2,2018-10-18,11358.27211332156
2,2018-10-19,11452.228171848992
2,2018-10-20,11385.672120484038
2,2018-10-21,11421.254208048014
2,2018-10-22,11426.960392053332
2,2018-10-23,11455.952744592065
2,2018-10-24,11500.752650067621
2,2018-10-25,11489.866944636497
2,2018-10-26,11483.115143226345
2,2018-10-27,11533.020892523558
2,2018-10-28,11517.956214225716
2,2018-10-29,11495.40926551755
2,2018-10-30,11513.99822973715
2,2018-10-31,11494.287035931513
2,2018-11-01,11439.488936838761
2,2018-11-02,11449.242696690791
2,2018-11-03,11465.262919093773
2,2018-11-04,11511.755850743604
2,2018-11-05,11534.675542275161
2,2018-11-06,11488.838580354886
2,2018-11-07,11449.946415355258
2,2018-11-08,11472.35248288799
2,2018-11-09,11477.27724518761
2,2018-11-10,11509.487943693885
2,2018-11-11,11565.055895158815
2,2018-11-12,11570.850785325398
2,2018-11-13,11587.425069054056
2,2018-11-14,11598.079670859266
2,2018-11-15,11559.812770403983
2,2018-11-16,11582.850576266037
2,2018-11-17,11631.536861479346
2,2018-11-18,11658.562372369553
2,2018-11-19,11710.66219527298
2,2018-11-20,11779.188483730919
2,2018-11-21,11786.127461011936
2,2018-11-22,11825.930316212723
2,2018-11-23,11845.521887203206
2,2018-11-24,11811.723526784364
2,2018-11-25,11861.38044920429
2,2018-11-26,11849.221065382275
2,2018-11-27,11914.669051202187
2,2018-11-28,11876.047484576638
2,2018-11-29,11854.906409973288
2,2018-11-30,11917.02621120715
2,2018-12-01,11972.027517912353
2,2018-12-02,12014.483886314918
2,2018-12-03,12026.641678985397
2,2018-12-04,12080.032363230299
2,2018-12-05,12070.5263500367
2,2018-12-06,12088.981151886812
2,2018-12-07,12051.338918502128
2,2018-12-08,12120.814851026387
2,2018-12-09,12092.87210253214
2,2018-12-10,12105.791703205066
2,2018-12-11,12101.458836059159
2,2018-12-12,12204.583287770702
2,2018-12-13,12176.469745612949
2,2018-12-14,12120.69877696338
2,2018-12-15,12160.625568783751
2,2018-12-16,12145.946133040832
2,2018-12-17,12107.242937475565
2,2018-12-18,12098.892797801143
2,2018-12-19,12124.501029358391
2,2018-12-20,12101.120985472888
2,2018-12-21,12034.813151621896
2,2018-12-22,12041.255052730925
2,2018-12-23,12069.78204081133
2,2018-12-24,12142.520960587448
2,2018-12-25,12136.277537230253
2,2018-12-26,12089.811688377184
2,2018-12-27,12102.820058592937
2,2018-12-28,12152.303807234213
2,2018-12-29,12213.969313808997
2,2018-12-30,12263.234252750188
2,2018-12-31,12228.75112078445
2,2019-01-01,12220.093423561177
2,2019-01-02,12206.561098139278
2,2019-01-03,12184.627703398568
2,2019-01-04,12144.088148120696
2,2019-01-05,12206.742181430878
2,2019-01-06,12241.353193946954
2,2019-01-07,12241.623945172621
2,2019-01-08,12167.182875156788
2,2019-01-09,12197.807837792623
2,2019-01-10,12266.577759715436
2,2019-01-11,12261.785279101303
2,2019-01-12,12266.59962101432
2,2019-01-13,12251.039122076621
2,2019-01-14,12212.320078860728
2,2019-01-15,12232.117417697184
2,2019-01-16,12207.40158540367
2,2019-01-17,12215.644712933268
2,2019-01-18,12178.45701399369
2,2019-01-19,12128.669276433582
2,2019-01-20,12146.82301903099
2,2019-01-21,12200.773302360147
2,2019-01-22,12229.719389045442
2,2019-01-23,12217.13917325327
2,2019-01-24,12232.606839130489
2,2019-01-25,12235.978556732585
2,2019-01-26,12184.123217263079
2,2019-01-27,12135.188632693355
2,2019-01-28,12086.202569955329
2,2019-01-29,12124.312989453614
2,2019-01-30,12120.696489002612
2,2019-01-31,12168.536487620759
2,2019-02-01,12109.741040334999
2,2019-02-02,12169.008786287788
2,2019-02-03,12208.509709556512
2,2019-02-04,12211.536117536853
2,2019-02-05,12277.617930940429
2,2019-02-06,12376.881984463747
2,2019-02-07,12390.74789661523
2,2019-02-08,12427.912611856169
2,2019-02-09,12399.071557257157
2,2019-02-10,12369.28316249816
2,2019-02-11,12317.885322166005
2,2019-02-12,12365.656237784824
2,2019-02-13,12362.172094320405
2,2019-02-14,12376.856758894253
2,2019-02-15,12372.11866242198
2,2019-02-16,12442.667819912023
2,2019-02-17,12421.186903241798
2,2019-02-18,12484.740466931824
2,2019-02-19,12399.935245725177
2,2019-02-20,12373.377128240469
2,2019-02-21,12332.093450308357
2,2019-02-22,12286.995110757794
2,2019-02-23,12312.888154357803
2,2019-02-24,12279.581641961307
2,2019-02-25,12271.54888216453
2,2019-02-26,12317.18108276734
2,2019-02-27,12250.596862230146
2,2019-02-28,12286.535784177226
2,2019-03-01,12352.012670277983
2,2019-03-02,12455.265344384687
2,2019-03-03,12450.941440802597
2,2019-03-04,12473.37278529119
2,2019-03-05,12409.703925152482
2,2019-03-06,12483.371467417264
2,2019-03-07,12494.80129129058
2,2019-03-08,12494.686681454637
2,2019-03-09,12515.913192390277
2,2019-03-10,12460.42232529163
2,2019-03-11,12413.894731222297
2,2019-03-12,12329.207085327065
2,2019-03-13,12354.131980592927
2,2019-03-14,12352.689626911608
2,2019-03-15,12333.080277336352
2,2019-03-16,12283.12144950909
2,2019-03-17,12288.220032635489
2,2019-03-18,12238.604375619818
2,2019-03-19,12193.454129904898
2,2019-03-20,12105.471550191121
2,2019-03-21,12081.15084551082
2,2019-03-22,12165.452351398799
2,2019-03-23,12145.885292049194
2,2019-03-24,12181.235475818023
2,2019-03-25,12147.357312197551
2,2019-03-26,12218.596024714328
2,2019-03-27,12223.996893523663
2,2019-03-28,12162.98945629086
2,2019-03-29,12199.086605038068
2,2019-03-30,12243.722260017212
2,2019-03-31,12230.042237833992
2,2019-04-01,12255.691603727531
2,2019-04-02,12235.769775298053
2,2019-04-03,12202.950506167126
2,2019-04-04,12194.7267529299
2,2019-04-05,12242.524565532662
2,2019-04-06,12256.067126342221
2,2019-04-07,12278.911926256038
2,2019-04-08,12346.85241068139
2,2019-04-09,12320.483663124478
2,2019-04-10,12317.934646949365
2,2019-04-11,12251.891752617017
2,2019-04-12,12201.608301587037
2,2019-04-13,12204.547809887095
2,2019-04-14,12243.68185007323
2,2019-04-15,12240.603021097542
2,2019-04-16,12242.374874954041
2,2019-04-17,12266.16979323807
2,2019-04-18,12225.633442998818
2,2019-04-19,12234.603873083119
2,2019-04-20,12288.969185764468
2,2019-04-21,12240.841150151455
2,2019-04-22,12268.604379688662
2,2019-04-23,12243.542961663055
2,2019-04-24,12262.883009506662
2,2019-04-25,12253.250739253925
2,2019-04-26,12205.172128358063
2,2019-04-27,12239.21675538126
2,2019-04-28,12181.27512839081
2,2019-04-29,12179.19040976908
2,2019-04-30,12169.773546105764
2,2019-05-01,12221.518612364265
2,2019-05-02,12160.367495042346
2,2019-05-03,12173.206140874585
2,2019-05-04,12229.360264334642
2,2019-05-05,12199.737250859043
2,2019-05-06,12242.571443983868
2,2019-05-07,12229.669738799435
2,2019-05-08,12207.120116929262
2,2019-05-09,12229.81184489282
2,2019-05-10,12146.084037254237
2,2019-05-11,12139.37261293178
2,2019-05-12,12186.208525267575
2,2019-05-13,12271.334407022616
2,2019-05-14,12185.007726438556
2,2019-05-15,12172.17903134685
2,2019-05-16,12179.38833936683
2,2019-05-17,12248.316576733678
2,2019-05-18,12255.810640430922
2,2019-05-19,12198.651837473633
2,2019-05-20,12234.85923528524
2,2019-05-21,12297.146269365563
2,2019-05-22,12323.111082096882
2,2019-05-23,12307.971398946192
2,2019-05-24,12301.48025842704
2,2019-05-25,12274.836972263167
2,2019-05-26,12197.18592628613
2,2019-05-27,12196.676172875728
2,2019-05-28,12258.056030416645
2,2019-05-29,12213.224315732166
2,2019-05-30,12167.955724081043
2,2019-05-31,12100.037492028794
2,2019-06-01,12165.615268329415
2,2019-06-02,12175.467389877067
2,2019-06-03,12172.47858775534
2,2019-06-04,12245.435418923726
2,2019-06-05,12275.56130903141
2,2019-06-06,12269.426162478276
2,2019-06-07,12301.568862839866
2,2019-06-08,12298.593690820411
2,2019-06-09,12325.301276805661
2,2019-06-10,12319.94017812343
2,2019-06-11,12309.683355902876
2,2019-06-12,12349.070851773502
2,2019-06-13,12459.867585477552
2,2019-06-14,12524.014638475419
2,2019-06-15,12421.133167576567
2,2019-06-16,12455.06336362687
2,2019-06-17,12470.457371910708
2,2019-06-18,12519.585627789707
2,2019-06-19,12525.33146848488
2,2019-06-20,12503.675254349468
2,2019-06-21,12546.96881658251
2,2019-06-22,12573.956255473642
2,2019-06-23,12565.140685795312
2,2019-06-24,12568.32516866965
2,2019-06-25,12595.541725226774
2,2019-06-26,12619.582070846947
2,2019-06-27,12658.27695651786
2,2019-06-28,12607.669968135147
2,2019-06-29,12588.987500165145
2,2019-06-30,12621.464716962011
2,2019-07-01,12626.597616030587
2,2019-07-02,12643.428872768316
2,2019-07-03,12576.076957819056
2,2019-07-04,12569.76372139465
2,2019-07-05,12557.574446290377
2,2019-07-06,12589.414504771035
2,2019-07-07,12677.572575163173
2,2019-07-08,12754.209080118726
2,2019-07-09,12838.180905152847
2,2019-07-10,12842.05138140281
2,2019-07-11,12830.667941784852
2,2019-07-12,12883.046328044213
2,2019-07-13,12859.092328840354
2,2019-07-14,12865.497406962433
2,2019-07-15,12867.280556933176
2,2019-07-16,12899.995448643236
2,2019-07-17,12862.16784522422
2,2019-07-18,12892.895374198048
2,2019-07-19,12940.579994419795
2,2019-07-20,12924.957146297931
2,2019-07-21,12913.602189699966
2,2019-07-22,12847.095299284307
2,2019-07-23,12974.455134416788
2,2019-07-24,12970.187711497498
2,2019-07-25,12959.390521353269
2,2019-07-26,12951.947170673098
2,2019-07-27,12949.299817801848
2,2019-07-28,13002.587687978823
2,2019-07-29,13012.46877422058
2,2019-07-30,12976.720211090713
2,2019-07-31,12939.180292456333
2,2019-08-01,12894.2467708274
2,2019-08-02,13036.949280111176
2,2019-08-03,13033.40369786198
2,2019-08-04,13051.139847028711
2,2019-08-05,13082.58798702962
2,2019-08-06,13092.5402285102
2,2019-08-07,13054.57291556174
2,2019-08-08,13111.384301059308
2,2019-08-09,13102.383166812946
2,2019-08-10,13142.716468784518
2,2019-08-11,13172.14541201387
2,2019-08-12,13155.838885791167
2,2019-08-13,13184.76394597638
2,2019-08-14,13101.835290946938
2,2019-08-15,13104.0516494462
2,2019-08-16,13094.561655320857
2,2019-08-17,13125.205060048695
2,2019-08-18,13140.317983727986
2,2019-08-19,13128.45049278281
2,2019-08-20,13111.646301413912
2,2019-08-21,13050.884027646202
2,2019-08-22,13057.287692968712
2,2019-08-23,13146.080113068962
2,2019-08-24,13072.009639092485
2,2019-08-25,13125.102321686076
2,2019-08-26,13172.718609710111
2,2019-08-27,13192.657853349569
2,2019-08-28,13147.606468448184
2,2019-08-29,13184.358257930598
2,2019-08-30,13284.78962600643
2,2019-08-31,13316.266135137643
2,2019-09-01,13318.83371782678
2,2019-09-02,13376.30658851483
2,2019-09-03,13380.530546903641
2,2019-09-04,13509.12892829805
2,2019-09-05,13520.592603649577
2,2019-09-06,13485.159821281544
2,2019-09-07,13550.743318361738
2,2019-09-08,13599.329219022879
2,2019-09-09,13475.568872662425
2,2019-09-10,13527.893242224683
2,2019-09-11,13511.482012819808
2,2019-09-12,13420.228826964012
2,2019-09-13,13427.242266828725
2,2019-09-14,13481.34447268925
2,2019-09-15,13508.707055155848
2,2019-09-16,13569.630776205526
2,2019-09-17,13582.399173801077
2,2019-09-18,13585.736223895648
2,2019-09-19,13672.724520071091
2,2019-09-20,13746.842049926514
2,2019-09-21,13730.64697390403
2,2019-09-22,13825.207687940976
2,2019-09-23,13836.391187040686
2,2019-09-24,13852.197800137903
2,2019-09-25,13797.558780466628
2,2019-09-26,13809.498388766664
2,2019-09-27,13871.747542378422
2,2019-09-28,13894.239180789698
2,2019-09-29,13859.086650276951
2,2019-09-30,13944.962382558093
2,2019-10-01,13912.639922221108
2,2019-10-02,13883.566443577174
2,2019-10-03,13807.143094447983
2,2019-10-04,13842.106333060588
2,2019-10-05,13881.728638811817
2,2019-10-06,13908.876630258555
2,2019-10-07,13907.519720957254
2,2019-10-08,13980.997342976561
2,2019-10-09,13989.612367002113
2,2019-10-10,14072.993481593146
2,2019-10-11,14046.181666979153
2,2019-10-12,14048.529847351427
2,2019-10-13,14061.826102458266
2,2019-10-14,14051.157982599145
2,2019-10-15,14154.797256957401
2,2019-10-16,14269.159858573346
2,2019-10-17,14130.646869094666
2,2019-10-18,14243.79687634886
2,2019-10-19,14243.114122397023
2,2019-10-20,14169.172333401673
2,2019-10-21,14179.743003200058
2,2019-10-22,14227.764888136844
2,2019-10-23,14201.232112489959
2,2019-10-24,14287.046601902071
2,2019-10-25,14392.770545784037
2,2019-10-26,14404.677026377181
2,2019-10-27,14526.534921304072
2,2019-10-28,14578.166055251004
2,2019-10-29,14563.160697039613
2,2019-10-30,14478.63313452849
2,2019-10-31,14487.820461687848
2,2019-11-01,14445.930053874385
2,2019-11-02,14523.896330344585
2,2019-11-03,14537.676812162532
2,2019-11-04,14567.984809086116
2,2019-11-05,14555.3181793937
2,2019-11-06,14558.71455408485
2,2019-11-07,14595.227492691585
2,2019-11-08,14546.55658426827
2,2019-11-09,14578.931037076245
2,2019-11-10,14576.889287637709
2,2019-11-11,14550.433619505808
2,2019-11-12,14493.216758972141
2,2019-11-13,14496.952714217849
2,2019-11-14,14501.533657609594
2,2019-11-15,14458.465836410734
2,2019-11-16,14492.402348196632
2,2019-11-17,14515.406628004139
2,2019-11-18,14452.81395037042
2,2019-11-19,14435.512167329956
2,2019-11-20,14444.364402348536
2,2019-11-21,14409.874541806717
2,2019-11-22,14380.916462865593
2,2019-11-23,14396.336019907318
2,2019-11-24,14394.664097080346
2,2019-11-25,14398.5367508366
2,2019-11-26,14385.810136534496
2,2019-11-27,14388.622988506493
2,2019-11-28,14458.442801350137
2,2019-11-29,14496.573458718654
2,2019-11-30,14550.837770611432
2,2019-12-01,14505.37835665418
2,2019-12-02,14464.533698520398
2,2019-12-03,14433.577642662036
2,2019-12-04,14582.592527180717
2,2019-12-05,14505.321031520753
2,2019-12-06,14646.16377541152
2,2019-12-07,14611.05291791087
2,2019-12-08,14543.110014788548
2,2019-12-09,14449.847734253819
2,2019-12-10,14394.66829852203
2,2019-12-11,14297.976230037171
2,2019-12-12,14355.58761896256
