profile_id,window_id,age_numeric,income,education_numeric,job_sector_numeric,risk_tolerance,investment_goal_numeric,investment_horizon,liquidity_needs,stock_mean_return,stock_volatility,bond_mean_return,bond_volatility,interest_rate_mean,inflation_rate_mean,unemployment_rate_mean
522,26,3,44148,3,5,0.54,0,14,0.43,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
738,26,1,27392,3,5,0.42,2,4,0.54,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
741,26,0,4644,0,4,0.9,2,5,0.66,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
661,26,2,161176,1,0,0.3,3,22,0.11,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
412,26,3,37978,2,0,0.26,1,12,0.67,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
679,26,0,20977,2,6,0.46,4,17,0.47,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
627,26,0,16582,0,5,0.58,1,18,0.28,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
514,26,0,67916,3,3,0.2,3,19,0.4,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
860,26,3,13314,0,8,0.36,0,16,0.6,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
137,26,5,19579,1,5,0.32,1,16,0.44,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
812,26,0,982,0,3,0.32,4,11,0.43,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
77,26,1,9670,0,3,0.38,0,29,0.67,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
637,26,1,34720,1,4,0.23,4,24,0.54,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
974,26,0,1348519,3,1,0.64,1,6,0.24,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
939,26,3,43350,2,4,0.37,0,15,0.9,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
900,26,2,868821,3,2,0.67,2,4,0.48,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
281,26,0,215524,2,1,0.73,3,28,0.42,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
884,26,3,37430,1,0,0.32,0,12,0.43,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
762,26,5,21138,1,4,0.24,0,8,0.35,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
320,26,1,34202,1,2,0.54,0,26,0.44,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
550,26,4,75887,0,0,0.4,0,15,0.28,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
175,26,1,95695,2,6,0.78,3,12,0.36,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
372,26,3,33152,3,4,0.46,3,28,0.38,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
528,26,3,25897,2,1,0.35,0,20,0.33,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
211,26,0,12552,2,1,0.47,1,15,0.51,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
236,26,5,194053,0,2,0.56,2,10,0.36,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
102,26,2,90929,4,2,0.44,2,3,0.36,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
987,26,3,85277,0,8,0.39,3,17,0.6,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
903,26,2,34002,2,4,0.46,1,7,0.55,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
948,26,5,20437,0,3,0.22,0,8,0.52,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
347,26,4,43268,1,0,0.38,0,10,0.36,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
140,26,4,44866,0,8,0.24,2,8,0.45,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
622,26,5,75494,3,0,0.18,3,12,0.19,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
500,26,2,10751,0,5,0.59,3,17,0.52,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
371,26,3,169682,3,4,0.29,2,6,0.36,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
199,26,3,102513,2,1,0.47,1,11,0.45,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
688,26,2,30587,0,8,0.28,3,13,0.35,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
585,26,5,13885,1,0,0.35,0,10,0.42,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
902,26,0,45840,0,5,0.53,0,36,0.34,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
60,26,4,954939,3,3,0.22,1,7,0.53,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
329,26,2,30072,2,1,0.46,2,6,0.35,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
97,26,0,19638,0,8,0.79,0,35,0.5,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
313,26,2,35010,0,4,0.27,3,27,0.16,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
975,26,2,89756,3,2,0.53,3,13,0.42,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
300,26,3,43766,0,5,0.52,2,5,0.4,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
278,26,4,170336,1,4,0.22,4,9,0.63,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
925,26,4,37386,2,1,0.34,3,5,0.5,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
602,26,3,46356,1,7,0.46,1,9,0.52,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
440,26,0,72615,1,6,0.33,2,6,0.29,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
838,26,4,37718,1,3,0.38,0,14,0.48,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
571,26,3,76395,2,2,0.28,1,16,0.62,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
880,26,0,791423,3,1,0.64,0,37,0.36,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
262,26,5,23301,1,3,0.27,0,9,0.63,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
579,26,4,131532,3,7,0.31,3,14,0.28,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
24,26,1,93476,3,1,0.39,0,28,0.73,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
31,26,3,71640,2,0,0.61,3,20,0.36,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
618,26,4,46590,1,3,0.41,3,13,0.33,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
11,26,5,12252,1,6,0.38,0,4,0.29,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
222,26,5,437655,4,2,0.33,1,9,0.5,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
821,26,5,16348,0,5,0.22,1,5,0.39,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
297,26,5,38651,4,2,0.32,0,10,0.6,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
55,26,1,33133,2,4,0.58,2,10,0.32,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
543,26,5,181292,3,1,0.17,0,9,0.34,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
210,26,0,15624,1,5,0.5,1,18,0.48,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
605,26,1,31985,2,9,0.32,0,25,0.41,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
693,26,3,47340,1,6,0.57,4,22,0.54,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
663,26,4,29742,1,1,0.38,0,5,0.49,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
867,26,3,197322,2,1,0.8,0,17,0.13,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
71,26,2,56587,2,8,0.37,0,21,0.48,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
544,26,2,49789,1,1,0.46,2,6,0.58,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
108,26,0,4507,0,6,0.5,3,26,0.32,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
494,26,3,104556,2,1,0.53,1,5,0.42,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
591,26,0,62551,2,2,0.63,2,3,0.47,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
742,26,2,143132,4,1,0.53,4,23,0.23,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
293,26,5,3726660,2,2,0.47,3,13,0.24,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
290,26,2,44174,2,8,0.24,3,14,0.15,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
653,26,1,49949,2,6,0.53,3,20,0.42,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
40,26,1,36527,1,7,0.66,3,29,0.65,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
590,26,1,75347,2,5,0.27,4,24,0.61,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
308,26,1,85765,2,1,0.77,4,10,0.43,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
680,26,3,434268,4,2,0.54,1,18,0.22,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
67,26,2,49998,2,2,0.17,2,9,0.73,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
276,26,5,2951,0,6,0.54,2,7,0.49,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
68,26,3,46748,2,1,0.57,0,11,0.46,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
319,26,2,235441,4,0,0.36,1,14,0.33,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
549,26,4,5627,0,5,0.46,3,9,0.39,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
999,26,0,16081,0,4,0.83,0,36,0.56,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
715,26,1,34400,3,2,0.38,0,29,0.35,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
754,26,4,14867,1,3,0.36,0,11,0.7,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
328,26,1,33448,2,6,0.51,0,28,0.52,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
383,26,3,44461,2,1,0.17,3,29,0.55,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
452,26,2,20735,0,0,0.29,3,30,0.39,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
523,26,2,82137,2,0,0.48,0,17,0.28,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
219,26,3,49304,1,0,0.38,2,5,0.32,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
788,26,1,132358,2,1,0.42,0,35,0.62,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
437,26,4,568842,3,0,0.39,0,14,0.1,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
765,26,2,16185,4,5,0.32,1,8,0.53,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
89,26,3,156368,4,1,0.58,3,20,0.29,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
64,26,3,25449,0,9,0.56,0,17,0.61,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
827,26,2,244559,1,0,0.55,3,14,0.27,0.0018354675599882744,0.009130649344867972,0.00026312233773910835,0.0028638886028207987,0.029913508127732493,0.017347363466368317,0.09138967686074105
522,27,3,44148,3,5,0.54,0,14,0.43,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
738,27,1,27392,3,5,0.42,2,4,0.54,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
741,27,0,4644,0,4,0.9,2,5,0.66,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
661,27,2,161176,1,0,0.3,3,22,0.11,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
412,27,3,37978,2,0,0.26,1,12,0.67,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
679,27,0,20977,2,6,0.46,4,17,0.47,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
627,27,0,16582,0,5,0.58,1,18,0.28,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
514,27,0,67916,3,3,0.2,3,19,0.4,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
860,27,3,13314,0,8,0.36,0,16,0.6,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
137,27,5,19579,1,5,0.32,1,16,0.44,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
812,27,0,982,0,3,0.32,4,11,0.43,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
77,27,1,9670,0,3,0.38,0,29,0.67,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
637,27,1,34720,1,4,0.23,4,24,0.54,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
974,27,0,1348519,3,1,0.64,1,6,0.24,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
939,27,3,43350,2,4,0.37,0,15,0.9,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
900,27,2,868821,3,2,0.67,2,4,0.48,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
281,27,0,215524,2,1,0.73,3,28,0.42,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
884,27,3,37430,1,0,0.32,0,12,0.43,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
762,27,5,21138,1,4,0.24,0,8,0.35,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
320,27,1,34202,1,2,0.54,0,26,0.44,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
550,27,4,75887,0,0,0.4,0,15,0.28,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
175,27,1,95695,2,6,0.78,3,12,0.36,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
372,27,3,33152,3,4,0.46,3,28,0.38,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
528,27,3,25897,2,1,0.35,0,20,0.33,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
211,27,0,12552,2,1,0.47,1,15,0.51,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
236,27,5,194053,0,2,0.56,2,10,0.36,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
102,27,2,90929,4,2,0.44,2,3,0.36,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
987,27,3,85277,0,8,0.39,3,17,0.6,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
903,27,2,34002,2,4,0.46,1,7,0.55,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
948,27,5,20437,0,3,0.22,0,8,0.52,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
347,27,4,43268,1,0,0.38,0,10,0.36,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
140,27,4,44866,0,8,0.24,2,8,0.45,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
622,27,5,75494,3,0,0.18,3,12,0.19,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
500,27,2,10751,0,5,0.59,3,17,0.52,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
371,27,3,169682,3,4,0.29,2,6,0.36,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
199,27,3,102513,2,1,0.47,1,11,0.45,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
688,27,2,30587,0,8,0.28,3,13,0.35,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
585,27,5,13885,1,0,0.35,0,10,0.42,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
902,27,0,45840,0,5,0.53,0,36,0.34,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
60,27,4,954939,3,3,0.22,1,7,0.53,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
329,27,2,30072,2,1,0.46,2,6,0.35,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
97,27,0,19638,0,8,0.79,0,35,0.5,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
313,27,2,35010,0,4,0.27,3,27,0.16,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
975,27,2,89756,3,2,0.53,3,13,0.42,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
300,27,3,43766,0,5,0.52,2,5,0.4,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
278,27,4,170336,1,4,0.22,4,9,0.63,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
925,27,4,37386,2,1,0.34,3,5,0.5,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
602,27,3,46356,1,7,0.46,1,9,0.52,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
440,27,0,72615,1,6,0.33,2,6,0.29,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
838,27,4,37718,1,3,0.38,0,14,0.48,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
571,27,3,76395,2,2,0.28,1,16,0.62,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
880,27,0,791423,3,1,0.64,0,37,0.36,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
262,27,5,23301,1,3,0.27,0,9,0.63,0.003206582215180596,0.009671165427214705,0.00023455539258911124,0.002740063159472525,0.02990397003397807,0.017769410509635226,0.09657250704621648
